voa_news,http://www.voanews.com/api/zji-veyj-v,international,english
wn_africa,http://rss.wn.com/English/keyword/africa,international,english
wn_americas,http://rss.wn.com/English/keyword/america,international,english
wn_asia,http://rss.wn.com/English/keyword/asia,international,english
wn_europe,http://rss.wn.com/English/keyword/europe,international,english
wn_mideast,http://rss.wn.com/English/keyword/mideast,international,english
wn_politics,http://rss.wn.com/English/keyword/politics,international,english
wn_world,http://rss.wn.com/English/keyword/world,international,english
wpr_africa,http://www.worldpress.org/feeds/africa.xml,international,english
wpr_americas,http://www.worldpress.org/feeds/americas.xml,international,english
wpr_asia,http://www.worldpress.org/feeds/asia.xml,international,english
wpr_europe,http://www.worldpress.org/feeds/europe.xml,international,english
wpr_mideast,http://www.worldpress.org/feeds/Mideast.xml,international,english
xinhua,http://www.xinhuanet.com/english/rss/worldrss.xml,wire,english
yahoo_india,http://in.news.yahoo.com/rss/asia,local,english
yemen_times,http://www.yementimes.com/?tpl=1341,local,english
zaman,http://www.todayszaman.com/104.rss,international,english
zawya,http://www.zawya.com/top-stories/rss/home/,local,english
